"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US01019","Cherokee County, Alabama","9997","438","4.5","1.0","6.0","1.8","13.9","2.4","11.9","2.7","16.6","2.5","16.8","2.9","11.5","1.9","11.7","2.3","4.0","1.3","3.0","0.9","46621","3697","65664","3704","38.9","(X)","(X)","(X)","(X)","(X)","6609","390","3.3","1.2","2.4","1.4","9.5","2.7","9.0","3.2","16.7","3.3","18.5","3.3","15.1","2.8","16.3","3.4","5.4","1.9","3.8","1.5","63429","5201","77948","5448","(X)","(X)","42.1","(X)","(X)","(X)","5257","399","1.4","1.0","1.9","1.4","7.9","2.8","7.9","3.8","17.0","3.8","18.2","3.5","15.0","3.3","19.5","4.0","6.6","2.5","4.5","1.8","68190","5072","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3388","367","7.8","2.7","13.1","4.2","22.8","5.5","17.5","5.8","15.8","3.7","14.4","4.6","4.7","2.2","1.8","1.4","0.5","0.7","1.6","1.6","28898","2649","39894","6357","(X)","(X)","(X)","(X)","31.6","(X)",
"0500000US01021","Chilton County, Alabama","16931","420","5.4","1.4","4.6","1.2","9.1","2.2","11.6","2.2","11.2","2.0","17.8","3.0","17.4","2.5","14.7","2.4","4.9","1.4","3.3","1.0","62471","3466","73650","4019","44.4","(X)","(X)","(X)","(X)","(X)","12257","666","4.3","1.7","1.5","0.7","6.9","2.1","6.9","1.5","11.4","2.5","21.1","3.6","18.8","3.4","18.7","3.0","6.3","1.7","4.2","1.5","72090","7154","83529","5243","(X)","(X)","45.1","(X)","(X)","(X)","9062","603","3.0","1.6","0.2","0.2","4.8","2.2","6.2","1.9","9.7","2.5","19.5","3.6","21.2","3.9","22.4","3.9","7.8","2.1","5.3","1.9","82172","4529","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4674","578","8.4","3.0","12.6","3.9","16.9","5.4","23.8","6.7","13.1","4.2","12.7","3.6","7.2","3.8","4.0","2.3","0.5","0.7","0.8","0.7","29960","2034","43640","6761","(X)","(X)","(X)","(X)","41.5","(X)",
"0500000US01023","Choctaw County, Alabama","5228","255","9.6","2.7","8.5","2.9","12.9","3.4","12.2","3.5","10.2","2.4","15.6","3.7","10.5","2.5","13.6","2.9","4.3","1.8","2.6","1.4","43299","8544","61685","4737","35.6","(X)","(X)","(X)","(X)","(X)","3246","280","8.4","3.4","2.6","2.0","4.8","2.3","12.8","4.0","8.3","2.6","18.5","4.2","15.1","4.0","19.9","4.1","6.9","2.9","2.7","1.5","64349","8929","77244","5481","(X)","(X)","35.7","(X)","(X)","(X)","2333","254","2.1","1.5","1.8","1.5","1.7","1.3","9.0","3.1","8.0","3.0","20.6","5.0","16.7","4.7","27.3","5.2","9.1","3.9","3.8","2.1","87467","4481","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1982","298","12.1","4.7","18.1","6.7","26.3","8.2","11.2","5.3","13.4","5.8","10.2","6.1","4.4","2.2","2.0","2.2","0.0","1.9","2.4","2.5","22103","2470","35360","5405","(X)","(X)","(X)","(X)","34.9","(X)",
"0500000US01025","Clarke County, Alabama","8188","344","10.7","2.9","6.8","1.9","11.1","2.1","12.2","2.7","10.4","2.1","17.1","2.9","11.0","2.6","11.8","2.2","5.4","1.8","3.5","1.7","47549","7087","71413","9916","45.4","(X)","(X)","(X)","(X)","(X)","5181","366","4.2","1.6","5.1","2.4","6.8","1.9","10.9","3.0","11.3","3.0","19.0","3.5","13.3","3.6","16.7","3.4","7.3","2.4","5.5","2.5","64688","7751","92040","13750","(X)","(X)","51.4","(X)","(X)","(X)","3442","312","1.3","0.7","3.1","2.0","3.7","2.2","11.2","4.1","8.6","3.3","21.5","4.2","12.8","3.7","23.0","4.6","9.8","3.4","5.0","2.2","76033","6867","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3007","379","23.2","6.2","10.3","2.9","17.7","4.1","15.3","5.1","9.1","3.0","12.6","5.3","6.2","3.3","3.4","2.0","2.1","3.0","0.0","1.2","24340","3608","34665","5988","(X)","(X)","(X)","(X)","32.9","(X)",
"0500000US01027","Clay County, Alabama","5485","250","8.3","2.9","7.8","2.5","8.1","2.3","10.1","2.8","17.2","3.5","18.1","4.2","8.9","2.8","12.5","2.9","6.7","3.1","2.2","1.1","48074","4545","69549","6904","37.1","(X)","(X)","(X)","(X)","(X)","3934","293","6.9","3.0","3.5","1.9","4.1","2.1","8.4","3.1","19.6","4.5","20.1","5.0","10.8","3.7","15.3","4.2","8.9","4.1","2.4","1.3","60216","8629","80092","8920","(X)","(X)","36.9","(X)","(X)","(X)","3169","322","2.3","1.6","1.7","1.6","2.8","1.9","6.4","2.9","20.3","5.1","21.7","5.8","12.7","4.4","18.3","5.2","11.0","5.1","2.8","1.6","68313","6279","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1551","247","13.0","5.5","19.4","6.8","18.1","5.8","13.2","6.4","11.7","4.7","13.2","6.6","3.2","2.9","5.4","3.4","1.1","1.7","1.7","2.0","24543","9278","42003","10534","(X)","(X)","(X)","(X)","37.3","(X)",
"0500000US01029","Cleburne County, Alabama","5761","196","7.4","2.3","4.8","1.8","10.3","2.5","10.4","3.1","15.3","3.7","17.1","3.6","15.1","2.7","12.5","3.0","4.4","1.9","2.6","1.1","51553","4006","71645","7321","29.3","(X)","(X)","(X)","(X)","(X)","3834","273","2.4","1.4","0.6","0.9","5.6","2.1","7.5","2.8","12.5","3.6","22.9","4.7","20.7","4.1","18.7","4.3","5.2","2.6","3.8","1.7","71833","8901","90591","10156","(X)","(X)","32.2","(X)","(X)","(X)","2986","249","0.6","0.9","0.0","1.2","1.8","1.6","6.9","2.9","12.9","4.3","19.5","4.7","22.9","5.1","24.0","5.5","6.5","3.2","4.9","2.1","84600","7003","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1927","244","19.1","6.5","11.7","4.8","20.1","6.6","15.5","6.9","21.5","7.4","5.4","2.9","4.2","2.5","0.7","1.1","1.6","1.7","0.2","0.3","24075","5334","32426","5481","(X)","(X)","(X)","(X)","21.2","(X)",
"0500000US01031","Coffee County, Alabama","20363","424","6.4","1.3","5.8","1.0","8.2","1.4","7.7","1.5","13.9","1.6","16.5","1.8","11.8","1.6","17.9","1.5","7.0","1.1","4.7","0.8","62199","3570","78477","2194","32.7","(X)","(X)","(X)","(X)","(X)","13698","444","3.5","1.1","4.2","1.3","6.6","1.7","6.0","1.3","13.4","2.2","15.3","1.8","14.0","1.9","21.3","1.9","8.8","1.3","6.9","1.2","76211","3410","91201","3141","(X)","(X)","34.8","(X)","(X)","(X)","9828","407","1.8","0.9","2.0","1.1","3.2","1.6","4.0","1.1","10.7","2.1","14.9","2.1","15.1","2.3","26.8","2.5","12.0","1.8","9.4","1.7","96020","7486","108232","4100","(X)","(X)","(X)","(X)","(X)","(X)","6665","547","13.2","3.2","9.5","2.1","12.7","2.9","10.9","2.8","15.0","2.9","17.3","3.5","8.6","2.3","9.5","2.4","3.0","1.6","0.2","0.2","37923","2918","50115","3323","(X)","(X)","(X)","(X)","26.5","(X)",
"0500000US01033","Colbert County, Alabama","23266","475","7.1","1.3","5.8","1.3","9.8","1.8","9.3","1.4","14.1","1.9","17.8","2.1","13.4","1.7","14.3","1.9","4.8","1.3","3.7","1.0","56149","3200","71460","3610","35.9","(X)","(X)","(X)","(X)","(X)","14999","573","5.4","1.4","2.4","1.1","5.6","2.1","7.4","1.6","13.7","2.5","20.4","2.6","16.8","2.4","17.3","2.4","6.7","1.9","4.4","1.2","69400","3244","83535","4629","(X)","(X)","36.3","(X)","(X)","(X)","11064","552","2.1","1.2","1.9","1.2","2.3","1.2","6.9","1.7","10.1","2.5","20.9","3.0","20.3","2.9","21.3","3.0","8.4","2.4","5.8","1.6","81865","2868","97206","5679","(X)","(X)","(X)","(X)","(X)","(X)","8267","545","11.5","3.1","12.1","3.5","17.7","3.0","12.0","3.0","16.3","3.8","13.5","3.7","6.5","2.0","7.2","3.2","2.7","1.4","0.4","0.4","32213","4369","45451","5092","(X)","(X)","(X)","(X)","34.2","(X)",
"0500000US01035","Conecuh County, Alabama","4453","226","8.7","3.8","8.3","2.9","12.1","3.3","12.6","3.6","18.7","4.5","15.5","3.9","8.2","2.6","11.9","3.2","1.1","1.0","3.0","1.5","39888","4152","56230","4358","48.8","(X)","(X)","(X)","(X)","(X)","2601","241","5.7","2.8","2.9","1.9","6.3","3.4","9.7","4.3","19.1","5.4","22.6","5.6","10.0","3.8","17.1","5.3","1.7","1.7","4.9","2.7","55380","5686","72529","8041","(X)","(X)","51.1","(X)","(X)","(X)","1713","227","2.1","1.9","1.3","1.9","4.8","4.3","7.1","4.0","13.5","5.3","26.7","7.3","11.8","5.5","22.5","7.8","2.6","2.5","7.5","3.8","70701","12287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1852","252","13.0","7.6","16.2","6.4","20.1","6.5","21.3","7.0","13.4","5.6","6.5","4.3","4.3","3.5","4.7","3.5","0.2","0.3","0.2","0.3","25357","7654","32337","5638","(X)","(X)","(X)","(X)","45.5","(X)",
"0500000US01037","Coosa County, Alabama","3999","204","2.1","1.2","5.7","2.5","11.3","3.0","10.8","4.0","17.2","3.6","19.0","4.7","12.5","3.3","15.7","4.0","3.6","1.9","2.2","1.4","52279","4025","69810","7654","41.2","(X)","(X)","(X)","(X)","(X)","2761","232","2.8","2.5","2.4","1.5","4.6","2.7","9.0","3.9","17.1","4.3","23.0","5.6","15.9","4.4","17.7","4.7","4.3","2.3","3.2","2.0","64482","5379","81045","10272","(X)","(X)","47.3","(X)","(X)","(X)","1980","211","0.6","1.0","2.6","2.1","2.2","1.6","4.5","2.5","14.7","4.7","24.9","6.4","20.4","5.9","20.6","6.0","5.2","3.1","4.3","2.9","75521","7096","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1238","197","4.4","2.9","12.9","7.1","24.4","8.3","15.4","7.5","15.2","6.5","11.7","6.1","3.2","3.3","10.5","5.6","2.2","3.3","0.1","0.3","30400","6579","42571","7176","(X)","(X)","(X)","(X)","27.0","(X)",
"0500000US01039","Covington County, Alabama","14194","365","7.3","1.7","9.1","1.9","11.1","1.5","9.8","1.6","13.4","1.9","16.4","2.3","11.6","1.6","12.5","1.5","4.1","0.8","4.6","1.3","48772","4644","69704","5469","37.1","(X)","(X)","(X)","(X)","(X)","9237","363","5.1","1.8","3.6","1.3","7.3","1.6","9.1","1.7","12.8","2.1","18.2","2.9","15.3","2.3","16.0","2.2","6.0","1.2","6.6","1.8","66211","6021","83074","5335","(X)","(X)","36.9","(X)","(X)","(X)","6679","421","1.1","0.7","1.6","0.8","5.3","1.5","7.2","1.5","11.6","2.0","18.6","3.1","16.8","2.6","20.8","2.9","7.8","1.7","9.0","2.4","81870","4802","98563","5906","(X)","(X)","(X)","(X)","(X)","(X)","4957","360","12.4","3.3","19.0","4.5","18.6","3.4","11.8","3.2","15.7","3.5","12.1","3.4","4.8","1.7","4.5","1.6","0.3","0.4","0.7","0.6","24945","3259","42632","10852","(X)","(X)","(X)","(X)","37.0","(X)",
"0500000US01041","Crenshaw County, Alabama","4839","194","9.3","2.3","8.6","2.3","11.2","2.4","9.4","2.0","13.2","3.0","15.3","3.0","13.5","2.8","10.3","2.2","5.0","1.5","4.3","2.0","48557","3908","78621","12487","38.0","(X)","(X)","(X)","(X)","(X)","3012","208","2.4","1.2","3.5","1.9","5.7","2.2","10.7","2.6","13.4","3.9","17.6","3.5","19.0","4.3","15.5","3.5","5.8","1.8","6.4","3.1","69602","9137","102547","17852","(X)","(X)","44.4","(X)","(X)","(X)","2129","198","1.0","0.8","1.1","0.9","5.3","2.5","7.4","2.3","13.2","4.9","16.4","3.8","22.7","5.5","19.9","4.9","7.2","2.5","5.6","2.7","81503","5014","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1827","212","21.1","5.1","17.4","4.6","20.8","5.1","7.7","3.2","12.2","4.4","11.8","5.3","3.0","2.0","1.9","0.9","3.6","2.7","0.7","0.8","19583","3585","38165","9211","(X)","(X)","(X)","(X)","25.3","(X)",
"0500000US01043","Cullman County, Alabama","33649","590","5.0","1.0","4.9","1.1","10.1","1.1","9.8","1.3","13.7","1.5","18.6","1.8","13.7","1.3","13.8","1.3","6.0","1.2","4.5","0.9","58119","2269","75873","2913","41.4","(X)","(X)","(X)","(X)","(X)","23598","745","3.0","0.9","2.2","0.7","6.4","1.1","6.9","1.2","13.1","1.9","19.8","2.2","16.6","1.6","18.3","1.8","7.7","1.6","6.0","1.2","72331","2796","88779","3400","(X)","(X)","41.9","(X)","(X)","(X)","18371","807","1.4","0.6","1.0","0.6","4.4","0.9","5.9","1.4","11.4","2.0","19.7","2.5","18.9","2.2","20.5","2.1","9.7","2.0","7.1","1.5","83071","4985","98407","4293","(X)","(X)","(X)","(X)","(X)","(X)","10051","720","10.2","2.6","11.7","3.2","20.7","3.1","17.1","3.1","14.3","2.5","16.2","3.8","5.7","2.0","2.3","1.2","1.0","0.7","0.8","0.5","28750","1972","41437","4206","(X)","(X)","(X)","(X)","37.2","(X)",
"0500000US01045","Dale County, Alabama","19400","365","6.8","1.4","5.5","0.9","12.6","1.7","9.2","1.5","13.7","1.5","17.5","1.8","13.9","1.6","13.1","1.3","5.0","1.3","2.7","0.6","52813","3967","67432","2903","39.8","(X)","(X)","(X)","(X)","(X)","12251","528","6.3","2.0","2.4","0.7","7.5","1.6","7.2","1.5","12.9","2.0","19.4","2.4","16.3","1.9","17.3","1.7","7.4","1.9","3.3","0.8","67776","3023","78839","3499","(X)","(X)","42.6","(X)","(X)","(X)","8522","469","2.3","1.5","0.7","0.5","2.5","0.9","5.4","1.6","12.5","2.3","19.7","3.1","19.0","2.7","23.2","2.2","10.3","2.9","4.5","1.1","83333","5671","95073","4436","(X)","(X)","(X)","(X)","(X)","(X)","7149","552","10.3","2.2","11.3","2.4","21.1","3.4","12.9","3.2","14.2","2.7","14.3","2.3","8.6","2.9","5.1","1.6","0.7","0.5","1.4","1.0","31052","3104","45337","5162","(X)","(X)","(X)","(X)","32.7","(X)",
"0500000US01047","Dallas County, Alabama","14753","397","11.0","2.1","9.6","1.9","15.8","2.5","12.2","2.0","13.8","2.1","15.7","2.1","7.7","1.4","8.6","1.6","3.5","0.9","2.1","0.7","37180","3448","53213","3179","37.0","(X)","(X)","(X)","(X)","(X)","8477","362","8.0","2.8","3.6","1.6","13.0","2.9","10.8","2.3","13.6","2.6","17.8","2.9","11.2","2.3","12.8","2.6","5.9","1.6","3.2","1.2","52453","5925","67749","4491","(X)","(X)","45.1","(X)","(X)","(X)","4581","367","2.7","1.6","0.6","0.6","4.3","2.6","7.4","2.7","8.7","2.9","25.1","4.5","16.2","3.7","19.8","4.4","10.8","2.7","4.4","1.9","76197","5777","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6276","487","15.8","4.1","18.0","4.2","20.7","4.8","14.3","3.7","13.0","3.8","11.6","3.6","3.9","1.7","2.0","0.9","0.2","0.2","0.6","0.4","21415","1768","32148","3833","(X)","(X)","(X)","(X)","25.1","(X)",
"0500000US01049","DeKalb County, Alabama","25690","433","5.9","1.2","7.3","1.4","12.1","1.7","12.0","1.7","14.2","1.8","18.1","2.1","12.2","1.8","11.8","1.4","3.5","0.9","2.7","0.6","47920","2836","64545","2636","39.6","(X)","(X)","(X)","(X)","(X)","18137","617","3.5","1.0","2.5","0.9","8.6","1.7","11.5","2.3","14.3","2.2","20.6","2.6","15.3","2.3","15.5","1.9","4.6","1.2","3.5","0.8","59225","4070","75673","3205","(X)","(X)","41.5","(X)","(X)","(X)","14339","571","1.6","0.8","1.8","0.9","6.5","1.6","9.8","2.5","13.9","2.6","20.5","2.9","18.2","2.8","18.2","2.4","5.4","1.3","4.2","1.0","72495","3916","84022","3646","(X)","(X)","(X)","(X)","(X)","(X)","7553","577","12.9","3.2","18.6","3.5","20.9","3.8","14.3","3.2","15.3","2.9","10.9","2.8","3.4","1.1","2.5","1.1","0.3","0.3","0.8","0.6","23747","1960","35123","3872","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US01051","Elmore County, Alabama","32184","489","3.4","0.7","2.4","0.6","7.4","1.0","8.4","1.6","11.9","1.5","17.7","1.8","16.8","1.9","18.2","1.7","7.7","1.1","6.0","1.0","73258","2727","90524","3568","35.8","(X)","(X)","(X)","(X)","(X)","23733","761","2.5","0.9","1.9","0.8","3.2","1.1","8.2","1.6","10.0","1.6","17.2","2.3","17.4","2.1","22.3","2.1","10.2","1.5","7.2","1.4","84463","5603","100704","4308","(X)","(X)","36.1","(X)","(X)","(X)","17276","801","0.9","0.6","0.9","0.6","1.0","0.5","5.2","1.6","8.2","1.7","16.3","2.6","17.4","2.1","28.3","2.8","12.3","1.9","9.4","1.8","99981","5491","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8451","676","7.8","1.8","5.5","1.8","18.3","3.4","9.8","2.9","17.4","3.5","20.0","3.7","12.5","2.8","6.1","1.7","1.0","0.7","1.7","0.7","42709","3369","57522","6022","(X)","(X)","(X)","(X)","34.5","(X)",
"0500000US01053","Escambia County, Alabama","13022","378","10.2","2.1","7.9","1.9","12.3","2.2","13.4","2.1","14.7","2.1","16.5","2.5","10.4","2.0","8.2","1.4","4.0","1.1","2.3","0.8","41153","2502","55542","3082","41.3","(X)","(X)","(X)","(X)","(X)","7845","477","5.2","2.2","3.4","1.4","8.6","2.2","12.1","3.0","15.8","3.4","18.3","3.2","14.3","3.0","13.2","2.2","6.0","1.7","3.2","1.2","57329","4590","70432","4238","(X)","(X)","45.2","(X)","(X)","(X)","5490","421","1.7","1.5","0.9","0.8","5.8","2.3","9.3","3.3","14.9","3.2","20.7","4.1","18.2","4.2","16.0","3.1","8.1","2.3","4.4","1.7","69401","6589","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5177","502","18.4","4.2","15.0","4.2","17.9","4.3","16.4","3.6","13.1","3.8","13.2","3.7","4.2","1.8","0.8","0.6","0.3","0.4","0.7","0.8","24220","3424","31313","3452","(X)","(X)","(X)","(X)","34.5","(X)",
"0500000US01055","Etowah County, Alabama","38791","600","5.9","0.9","6.0","0.9","11.7","1.1","10.2","1.1","14.4","1.4","18.9","1.5","11.4","1.2","13.1","1.3","5.3","0.9","3.1","0.7","52177","1922","69693","2617","43.3","(X)","(X)","(X)","(X)","(X)","25321","813","3.2","1.0","2.8","0.9","7.7","1.3","8.0","1.3","13.3","1.6","20.3","1.8","15.0","1.8","18.3","2.1","7.5","1.4","4.0","0.9","67242","3528","83965","3838","(X)","(X)","45.0","(X)","(X)","(X)","18116","674","1.3","0.6","1.0","0.6","4.4","1.2","5.1","1.1","11.5","1.9","21.4","2.4","18.1","2.1","22.5","2.7","9.2","1.8","5.4","1.3","82196","4603","97489","4091","(X)","(X)","(X)","(X)","(X)","(X)","13470","720","11.3","2.0","12.4","1.8","21.2","2.6","14.9","2.1","16.1","2.8","15.1","2.5","4.2","1.3","2.6","1.0","0.8","0.5","1.3","0.8","27965","2083","40568","4296","(X)","(X)","(X)","(X)","39.5","(X)",
"0500000US01057","Fayette County, Alabama","6143","227","6.8","2.3","9.7","2.3","11.9","2.7","13.5","2.9","10.6","2.9","14.6","3.1","12.4","2.7","14.1","2.7","2.8","1.4","3.8","1.8","45650","6646","66681","7097","42.0","(X)","(X)","(X)","(X)","(X)","4161","304","3.8","1.9","5.0","2.1","6.5","2.4","15.1","3.3","9.6","3.0","16.3","3.6","17.4","3.9","18.6","3.3","3.4","1.6","4.4","2.3","62336","6538","74792","6057","(X)","(X)","42.6","(X)","(X)","(X)","3243","270","2.3","1.7","2.3","1.4","4.0","2.0","12.3","3.7","9.6","3.6","15.4","3.6","21.4","5.0","23.2","4.2","4.2","2.0","5.3","2.9","83053","10055","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1982","253","13.8","6.4","19.5","5.4","22.7","5.8","14.2","6.4","11.8","4.8","7.4","3.2","1.8","1.7","4.6","4.0","1.7","2.6","2.5","2.5","21739","3759","47977","17065","(X)","(X)","(X)","(X)","40.4","(X)",
"0500000US01059","Franklin County, Alabama","11239","368","5.8","1.5","7.4","1.9","12.5","2.6","12.2","2.5","13.6","2.5","16.7","2.6","13.7","2.5","10.6","2.3","5.5","1.3","2.0","0.9","47359","4879","63747","3280","31.1","(X)","(X)","(X)","(X)","(X)","7417","374","4.9","2.2","1.6","0.8","9.6","3.4","10.3","2.7","13.7","3.1","17.7","3.3","16.2","2.9","15.6","3.5","8.0","1.9","2.4","1.2","61857","4823","75620","4299","(X)","(X)","34.0","(X)","(X)","(X)","5494","376","3.8","2.5","0.0","0.1","7.9","3.9","7.7","2.8","11.0","3.0","18.8","4.1","18.9","3.7","19.8","4.5","9.3","2.6","2.9","1.5","77756","10932","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3822","394","8.0","2.9","19.0","5.1","20.0","4.7","16.0","5.5","13.3","3.9","14.5","4.7","7.2","3.9","0.4","0.4","0.4","0.5","1.1","1.6","27687","3488","38012","6481","(X)","(X)","(X)","(X)","24.8","(X)",
"0500000US01061","Geneva County, Alabama","10391","297","4.9","1.5","7.3","1.7","12.4","2.1","12.7","2.6","14.1","2.5","18.5","2.7","11.7","2.1","12.2","2.5","3.8","1.2","2.5","1.2","47608","4353","63491","3762","33.2","(X)","(X)","(X)","(X)","(X)","6912","418","2.3","1.5","4.1","1.6","8.3","2.0","12.3","3.4","14.7","3.2","20.5","3.2","13.0","2.7","15.7","3.4","5.5","1.7","3.7","1.8","60345","5095","75184","5442","(X)","(X)","33.7","(X)","(X)","(X)","5335","424","0.2","0.2","1.8","1.4","5.8","2.1","11.8","4.1","15.2","4.1","21.5","4.2","14.2","3.3","17.7","3.9","7.1","2.2","4.8","2.3","68109","3594","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3479","409","10.9","3.6","15.6","4.1","21.7","4.9","12.1","3.0","12.1","3.3","13.4","4.6","8.9","3.5","5.0","3.4","0.1","0.1","0.2","0.2","25756","2944","38705","4109","(X)","(X)","(X)","(X)","30.9","(X)",
"0500000US01063","Greene County, Alabama","2872","185","6.3","3.0","16.7","5.1","13.1","4.5","21.7","5.9","7.3","2.8","15.3","5.0","10.1","3.8","5.4","2.9","1.3","1.5","2.9","2.2","32796","4030","48095","5068","47.8","(X)","(X)","(X)","(X)","(X)","1489","264","1.4","2.1","7.1","4.0","12.0","7.0","19.3","8.2","9.1","4.9","20.5","7.3","12.3","4.8","10.4","5.8","2.4","2.9","5.5","4.4","53019","12444","65788","9991","(X)","(X)","62.3","(X)","(X)","(X)","872","195","1.7","3.1","0.8","1.3","11.5","10.8","9.9","6.2","10.7","7.6","20.8","11.0","18.8","8.1","12.4","8.9","4.1","5.2","9.4","7.5","65526","25233","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1383","233","11.5","5.5","27.8","8.8","14.3","5.4","23.5","9.6","5.9","3.7","9.4","5.9","7.5","5.4","0.0","2.7","0.0","2.7","0.0","2.7","20369","7449","28705","4437","(X)","(X)","(X)","(X)","32.0","(X)",
"0500000US01065","Hale County, Alabama","5403","248","9.3","3.2","12.5","3.4","17.7","4.7","10.0","3.2","9.4","2.5","13.0","2.9","11.9","2.9","10.1","2.9","2.8","1.4","3.2","1.8","35851","7915","59052","7045","52.6","(X)","(X)","(X)","(X)","(X)","3158","288","1.3","1.1","7.6","4.2","12.0","3.8","12.2","4.2","9.5","3.2","15.0","3.5","16.9","4.2","16.2","4.5","4.4","2.2","4.9","3.0","64661","9237","75915","6827","(X)","(X)","56.6","(X)","(X)","(X)","2128","253","1.8","1.7","4.8","4.0","7.4","3.6","8.8","3.9","5.2","2.2","15.6","4.3","21.9","5.4","21.5","5.9","6.5","3.3","6.5","4.4","83109","7991","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2245","320","20.6","6.9","20.5","6.7","24.9","9.4","9.2","4.7","9.2","4.3","9.3","4.6","4.1","3.1","0.8","1.1","0.6","1.0","0.7","1.2","18377","6114","33365","11263","(X)","(X)","(X)","(X)","47.0","(X)",
"0500000US01067","Henry County, Alabama","6686","215","8.3","2.1","4.4","1.6","12.8","3.0","11.0","2.2","8.7","1.9","16.0","2.5","12.7","3.1","17.3","2.6","5.5","1.8","3.3","1.6","58395","5437","73705","6422","37.4","(X)","(X)","(X)","(X)","(X)","4351","278","6.6","2.5","0.5","0.7","7.7","3.0","8.6","2.4","7.7","2.1","18.6","3.1","13.3","3.2","23.9","3.4","8.0","2.6","5.0","2.3","75475","7681","91859","8376","(X)","(X)","36.8","(X)","(X)","(X)","3386","262","2.2","1.4","0.1","0.3","5.1","3.0","6.9","2.4","6.9","2.1","20.2","3.8","13.6","3.6","28.7","4.4","9.9","3.1","6.3","3.0","91308","7041","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2335","278","13.3","4.6","11.5","4.0","22.5","5.9","15.3","4.7","8.9","3.7","11.1","4.7","11.6","5.6","5.0","3.5","0.6","0.7","0.3","0.4","26150","3215","38492","4385","(X)","(X)","(X)","(X)","37.7","(X)",
